latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-0.45881,-91.48502,335.48,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.32,10.87,D
-0.45803,-91.48005,351.94,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,293.95,10.87,D
-0.47357,-91.47522,328.16,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.0,10.27,D
-0.46888,-91.4707,346.73,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,288.94,10.27,D
-0.46199,-91.47967,352.06,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,290.34,10.87,D
-0.46748,-91.48914,336.31,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.22,6.46,D
-0.4667,-91.48415,341.74,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.42,10.89,D
-0.46594,-91.47924,354.15,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,290.79,10.89,D
-0.47144,-91.48872,331.25,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,287.84,6.46,D
-0.47066,-91.48374,338.58,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.48,10.89,D
-0.46988,-91.47878,348.31,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,288.02,10.89,D
-0.44694,-91.48621,341.51,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,297.49,8.43,D
-0.44299,-91.4866,333.07,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,298.32,8.43,D
-0.47382,-91.47829,338.21,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.77,11.37,D
-0.47111,-91.48561,334.06,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.0,6.2,D
-0.46963,-91.47569,353.85,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,288.73,10.27,D
-0.46833,-91.46887,344.89,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,292.16,35.4,D
-0.4691,-91.47379,354.29,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,293.27,35.4,D
-0.46439,-91.46933,346.39,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,295.88,35.4,D
-0.46516,-91.47427,348.62,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,305.46,35.4,D
-0.46044,-91.46976,331.52,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,293.52,21.12,D
-0.46121,-91.4747,350.95,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,302.39,21.12,D
-0.45726,-91.47511,333.23,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,293.91,21.12,D
-0.47037,-91.48067,341.09,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,287.02,6.2,D
-0.47431,-91.48016,331.11,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,285.82,6.2,D
-0.45958,-91.49001,331.31,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,289.49,8.03,D
-0.46353,-91.48956,336.35,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,287.34,8.03,D
-0.46276,-91.48464,341.24,0.56,0.43,2024-03-29,1913,N21,VIIRS,n,2.0NRT,286.25,10.87,D
-0.46896,-91.47363,331.58,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,299.68,27.84,N
-0.42709,-91.49024,314.35,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,293.13,2.06,N
-0.43139,-91.49059,307.48,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.6,1.47,N
-0.45115,-91.47579,307.02,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.05,3.87,N
-0.45608,-91.47218,314.35,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.14,2.84,N
-0.46037,-91.47266,352.84,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.74,16.68,N
-0.46101,-91.46857,331.57,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.86,16.68,N
-0.46467,-91.47312,345.78,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,293.82,16.68,N
-0.4653,-91.46908,347.9,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.83,16.68,N
-0.46594,-91.46503,331.22,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.9,6.71,N
-0.46959,-91.46959,346.95,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.44,27.84,N
-0.47023,-91.46555,321.39,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.34,2.5,N
-0.47324,-91.47416,344.15,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,296.77,27.84,N
-0.47388,-91.47012,337.43,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.11,27.84,N
-0.47451,-91.46612,300.35,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.01,2.5,N
-0.47752,-91.47474,338.73,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.39,4.0,N
-0.47816,-91.47071,315.39,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.0,4.0,N
-0.47879,-91.4667,299.73,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.14,1.19,N
-0.48243,-91.47131,301.78,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.01,4.0,N
-0.48307,-91.46729,309.06,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.17,1.19,N
-0.4867,-91.47193,301.43,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.8,1.34,N
-0.48185,-91.46945,308.5,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.29,1.4,N
-0.48246,-91.46545,301.83,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.49,1.11,N
-0.48552,-91.47408,302.83,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.39,1.4,N
-0.48613,-91.47005,303.11,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,288.47,1.4,N
-0.44492,-91.4877,307.2,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.62,1.69,N
-0.44556,-91.4836,310.25,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.31,1.69,N
-0.44621,-91.47948,301.15,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.62,1.79,N
-0.44986,-91.48402,338.72,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,295.41,11.82,N
-0.44922,-91.48813,314.22,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,293.04,11.82,N
-0.4505,-91.4799,315.0,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.49,3.87,N
-0.45351,-91.48854,340.79,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,296.21,11.82,N
-0.45416,-91.48444,335.16,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,297.25,11.82,N
-0.4548,-91.48033,338.23,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,295.0,3.87,N
-0.45545,-91.47622,329.01,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.28,3.87,N
-0.45845,-91.48488,343.14,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,294.23,4.79,N
-0.45909,-91.48078,345.43,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,301.58,56.4,N
-0.45781,-91.48895,317.75,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.91,4.79,N
-0.45973,-91.47673,352.29,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,294.86,56.4,N
-0.46338,-91.48129,345.62,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,293.82,56.4,N
-0.46402,-91.47721,332.62,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,311.61,56.4,N
-0.46211,-91.48937,303.3,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.44,4.79,N
-0.46274,-91.48531,309.85,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.53,4.79,N
-0.46767,-91.48177,334.5,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.95,22.05,N
-0.46831,-91.47769,367.0,0.45,0.47,2024-03-30,752,N21,VIIRS,h,2.0NRT,298.79,22.05,N
-0.46639,-91.48985,301.06,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.48,1.71,N
-0.46703,-91.4858,313.59,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.05,1.71,N
-0.4726,-91.4782,347.93,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,294.48,22.05,N
-0.47131,-91.48634,306.16,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.68,1.71,N
-0.47196,-91.48227,318.6,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.68,22.05,N
-0.47623,-91.48284,306.33,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.66,2.97,N
-0.47688,-91.47878,317.9,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.79,2.97,N
-0.48115,-91.47935,302.48,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.97,2.97,N
-0.48607,-91.47594,302.89,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.03,1.34,N
-0.48003,-91.48154,302.04,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.91,1.74,N
-0.48064,-91.47749,302.04,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.96,1.74,N
-0.39348,-91.51095,338.06,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,289.31,6.96,N
-0.40364,-91.50119,302.69,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.57,2.26,N
-0.4043,-91.49692,301.5,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.17,2.26,N
-0.4086,-91.49725,331.56,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.15,2.26,N
-0.40924,-91.49303,305.33,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,290.99,1.85,N
-0.41419,-91.48918,305.77,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.28,2.32,N
-0.41354,-91.49339,318.25,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.41,2.32,N
-0.41784,-91.49374,321.8,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.29,2.32,N
-0.41849,-91.48954,312.43,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.59,2.32,N
-0.41914,-91.48534,302.84,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.73,1.41,N
-0.42214,-91.49406,306.1,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,291.7,2.06,N
-0.42279,-91.48989,316.08,0.45,0.47,2024-03-30,752,N21,VIIRS,n,2.0NRT,292.69,2.06,N
-0.46521,-91.47662,207.38,0.39,0.59,2024-03-30,1851,N21,VIIRS,l,2.0NRT,315.63,232.55,D
-0.47564,-91.47224,367.0,0.39,0.59,2024-03-30,1851,N21,VIIRS,h,2.0NRT,298.16,44.03,D
-0.4691,-91.46587,367.0,0.39,0.59,2024-03-30,1851,N21,VIIRS,h,2.0NRT,296.35,60.17,D
-0.46468,-91.47321,367.0,0.39,0.59,2024-03-30,1851,N21,VIIRS,h,2.0NRT,303.17,336.36,D
-0.46024,-91.48038,367.0,0.39,0.6,2024-03-30,1851,N21,VIIRS,h,2.0NRT,296.68,23.94,D
-0.45971,-91.47697,367.0,0.39,0.59,2024-03-30,1851,N21,VIIRS,h,2.0NRT,302.45,23.94,D
-0.45743,-91.47912,353.83,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,311.51,8.65,N
-0.48023,-91.46448,306.18,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.06,2.5,N
-0.47913,-91.47151,305.42,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.58,6.39,N
-0.47858,-91.47504,342.29,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.73,6.39,N
-0.47689,-91.46398,309.84,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.38,14.95,N
-0.47634,-91.4675,344.68,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.52,14.95,N
-0.47579,-91.47102,345.24,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.08,69.73,N
-0.47524,-91.47453,367.0,0.39,0.36,2024-03-31,733,N21,VIIRS,h,2.0NRT,325.1,69.73,N
-0.47355,-91.46347,315.4,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.32,14.95,N
-0.473,-91.467,342.1,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,307.54,14.95,N
-0.47245,-91.4705,367.0,0.39,0.37,2024-03-31,733,N21,VIIRS,h,2.0NRT,302.39,69.73,N
-0.4719,-91.47403,367.0,0.39,0.36,2024-03-31,733,N21,VIIRS,h,2.0NRT,331.53,69.73,N
-0.47021,-91.46297,323.17,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.66,4.18,N
-0.46966,-91.46648,350.35,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,294.08,4.18,N
-0.46911,-91.47001,352.13,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,309.5,33.8,N
-0.46856,-91.47354,341.28,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,312.54,33.8,N
-0.46686,-91.46247,308.59,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.29,4.18,N
-0.46631,-91.466,328.03,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.89,4.18,N
-0.46576,-91.46952,354.51,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.31,33.8,N
-0.41437,-91.49489,315.25,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,294.89,2.45,N
-0.43853,-91.49084,304.78,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.05,0.87,N
-0.43519,-91.49036,304.79,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.07,0.87,N
-0.42851,-91.48941,322.11,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.62,3.65,N
-0.41827,-91.49182,327.6,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,297.21,2.45,N
-0.45967,-91.48667,320.92,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.65,22.67,N
-0.46022,-91.48315,325.53,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,299.85,22.67,N
-0.46077,-91.47962,346.02,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,305.97,8.65,N
-0.46132,-91.47608,367.0,0.39,0.36,2024-03-31,733,N21,VIIRS,h,2.0NRT,306.33,8.65,N
-0.46411,-91.4801,334.31,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.57,27.42,N
-0.46466,-91.47657,348.94,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,324.52,27.42,N
-0.46356,-91.48362,317.96,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.85,1.93,N
-0.46745,-91.4806,322.61,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.92,27.42,N
-0.468,-91.47707,347.06,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,316.22,27.42,N
-0.4669,-91.48412,308.95,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.09,1.93,N
-0.47135,-91.47755,339.5,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,305.65,16.73,N
-0.4708,-91.48108,309.5,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.89,16.73,N
-0.47469,-91.47807,348.22,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,301.64,16.73,N
-0.47414,-91.48159,317.55,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.95,16.73,N
-0.47803,-91.47856,330.6,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.81,6.13,N
-0.47748,-91.48209,307.95,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.58,6.13,N
-0.46521,-91.47305,348.99,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,309.29,33.8,N
-0.46297,-91.4655,305.35,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.07,1.53,N
-0.46242,-91.46902,318.0,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.1,1.87,N
-0.46187,-91.47256,336.06,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.58,1.87,N
-0.45908,-91.46854,303.5,0.39,0.37,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.57,1.87,N
-0.45853,-91.47206,305.17,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.1,1.87,N
-0.45798,-91.47559,315.88,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,294.02,8.65,N
-0.45464,-91.47511,304.18,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.81,1.38,N
-0.41883,-91.48828,315.9,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,297.62,2.07,N
-0.42128,-91.49201,327.62,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.25,2.66,N
-0.42183,-91.48847,326.22,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.07,3.31,N
-0.42517,-91.48894,323.21,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,298.69,3.31,N
-0.42462,-91.49248,311.16,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.11,2.66,N
-0.39092,-91.5137,324.13,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,290.12,4.09,N
-0.39426,-91.51417,301.72,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,288.25,4.09,N
-0.39483,-91.51056,303.26,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,290.1,4.09,N
-0.3954,-91.5069,318.64,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,290.28,1.64,N
-0.39932,-91.5037,307.27,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.05,1.36,N
-0.40323,-91.50057,307.69,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.56,1.72,N
-0.40713,-91.4975,328.91,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.32,3.15,N
-0.41047,-91.49796,329.6,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.82,3.15,N
-0.41103,-91.49442,324.87,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.48,2.9,N
-0.41159,-91.49088,313.02,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.28,2.9,N
-0.41493,-91.49135,317.31,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.34,2.45,N
-0.41549,-91.4878,310.6,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,295.68,2.07,N
-0.4463,-91.48474,314.41,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,294.66,1.19,N
-0.44685,-91.48121,305.7,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.55,1.19,N
-0.44965,-91.48522,346.03,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,302.3,7.46,N
-0.4502,-91.48169,338.19,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,303.52,7.46,N
-0.4491,-91.48876,302.94,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,292.59,3.31,N
-0.45244,-91.48923,336.93,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,296.16,3.31,N
-0.45299,-91.4857,351.68,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,301.11,7.46,N
-0.45354,-91.48218,345.51,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,305.23,7.46,N
-0.45409,-91.47865,310.94,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,293.46,1.38,N
-0.45633,-91.48619,339.86,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,322.2,22.67,N
-0.45688,-91.48266,343.55,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,304.27,22.67,N
-0.45578,-91.48972,315.28,0.39,0.36,2024-03-31,733,N21,VIIRS,n,2.0NRT,294.75,4.74,N
-0.45884,-91.48424,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,304.9,35.36,D
-0.4581,-91.47943,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,308.38,38.79,D
-0.47525,-91.46654,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,304.22,70.0,D
-0.42226,-91.49091,333.93,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,303.19,7.68,D
-0.45344,-91.48697,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,310.47,66.83,D
-0.45266,-91.48219,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,309.89,75.15,D
-0.4282,-91.48881,332.42,0.53,0.67,2024-03-31,2014,N21,VIIRS,l,2.0NRT,302.89,10.23,D
-0.4104,-91.49531,336.41,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,301.97,10.39,D
-0.44087,-91.48968,336.48,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,303.13,10.7,D
-0.45357,-91.49075,341.99,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,299.57,35.36,D
-0.44612,-91.48305,335.43,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,302.28,13.95,D
-0.45865,-91.48044,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,307.7,70.03,D
-0.4639,-91.47401,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,312.92,70.03,D
-0.46917,-91.46778,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,308.13,70.0,D
-0.44686,-91.48785,346.61,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,304.68,10.7,D
-0.45285,-91.48602,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,307.82,35.36,D
-0.47599,-91.4712,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,301.99,253.12,D
-0.41633,-91.49312,332.18,0.53,0.67,2024-03-31,2014,N21,VIIRS,n,2.0NRT,301.45,7.68,D
-0.45942,-91.48517,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,301.53,40.55,D
-0.45211,-91.48121,367.0,0.53,0.67,2024-03-31,2014,N21,VIIRS,h,2.0NRT,307.23,38.79,D
-0.45576,-91.48798,355.81,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,318.92,69.79,N
-0.45643,-91.48367,335.36,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,316.01,22.93,N
-0.4571,-91.47936,351.39,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,311.91,22.93,N
-0.45827,-91.48772,330.79,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,296.06,17.15,N
-0.45897,-91.48341,325.64,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,305.48,13.39,N
-0.4707,-91.48108,308.71,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,296.8,3.07,N
-0.47509,-91.47735,329.28,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,315.99,44.15,N
-0.4744,-91.48167,312.91,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,298.35,2.41,N
-0.47878,-91.47797,318.49,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,294.53,44.15,N
-0.46841,-91.47177,349.44,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,315.4,56.01,N
-0.46473,-91.47111,340.44,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,302.01,33.27,N
-0.46403,-91.47542,339.8,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,336.13,33.27,N
-0.46035,-91.47479,342.99,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,303.47,33.27,N
-0.47015,-91.46835,341.02,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,322.63,45.32,N
-0.46949,-91.47269,344.14,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,316.39,58.76,N
-0.46646,-91.46772,331.65,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,296.3,45.32,N
-0.4658,-91.47206,354.28,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,314.26,58.76,N
-0.46212,-91.47137,306.94,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,294.13,12.02,N
-0.46145,-91.47569,367.0,0.49,0.4,2024-04-01,714,N21,VIIRS,h,2.0NRT,315.92,12.02,N
-0.42866,-91.49168,313.23,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,297.62,2.9,N
-0.41763,-91.48949,314.62,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,298.34,2.38,N
-0.40526,-91.4958,306.15,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,292.26,1.57,N
-0.41328,-91.493,325.89,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,297.43,2.6,N
-0.41696,-91.49374,312.89,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,297.16,2.38,N
-0.42565,-91.48666,311.24,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,297.11,2.11,N
-0.40894,-91.49653,335.84,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,296.4,7.13,N
-0.4096,-91.49229,310.58,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,295.74,2.6,N
-0.41829,-91.48524,306.01,0.49,0.4,2024-04-01,714,N21,VIIRS,n,2.0NRT,295.44,1.26,N
