latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-0.4542,-91.48803,353.35,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,300.25,79.69,N
-0.45478,-91.48431,335.33,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,325.83,79.69,N
-0.45595,-91.47686,322.25,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.72,127.13,N
-0.45654,-91.47312,309.09,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.54,1.53,N
-0.45712,-91.4694,306.05,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.28,1.53,N
-0.45764,-91.48864,336.43,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.48,79.69,N
-0.45823,-91.48492,345.35,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,302.01,79.69,N
-0.4594,-91.47743,332.75,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,294.18,127.13,N
-0.45705,-91.49239,308.08,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,287.72,3.68,N
-0.45999,-91.4737,309.69,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.7,1.53,N
-0.46057,-91.46998,307.9,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.6,1.53,N
-0.46168,-91.4855,320.94,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.84,2.92,N
-0.46227,-91.48177,330.88,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,326.81,94.28,N
-0.46109,-91.48924,304.48,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.6,2.92,N
-0.46285,-91.47803,317.68,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,298.99,94.28,N
-0.46344,-91.47429,310.28,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.79,2.78,N
-0.46513,-91.4861,323.19,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.19,2.92,N
-0.46571,-91.48237,352.3,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,293.98,94.28,N
-0.4663,-91.47864,335.52,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.7,94.28,N
-0.46454,-91.48986,308.46,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.02,2.92,N
-0.46689,-91.47487,306.32,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.73,2.78,N
-0.46799,-91.49043,306.21,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.03,1.39,N
-0.46858,-91.48667,307.2,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.21,1.39,N
-0.45139,-91.46079,308.6,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.01,3.18,N
-0.45198,-91.45708,307.91,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.59,3.09,N
-0.45484,-91.46136,312.88,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.12,3.18,N
-0.45771,-91.46568,311.2,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.0,4.49,N
-0.39786,-91.4977,308.2,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.42,1.31,N
-0.39901,-91.5009,332.02,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.98,1.51,N
-0.39958,-91.49728,311.92,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.33,1.51,N
-0.40244,-91.50157,350.51,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,293.65,4.71,N
-0.40302,-91.49791,335.57,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.98,4.71,N
-0.40361,-91.49424,310.13,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.3,2.2,N
-0.40588,-91.50224,323.82,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.09,4.71,N
-0.40646,-91.49854,325.48,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,292.02,4.71,N
-0.40705,-91.49485,330.05,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,297.47,2.2,N
-0.41049,-91.49548,332.06,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,295.61,4.33,N
-0.41108,-91.49178,336.2,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,298.02,4.33,N
-0.40991,-91.49918,314.19,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.34,1.25,N
-0.41394,-91.49611,327.83,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.99,4.33,N
-0.41452,-91.49241,333.07,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,294.42,4.33,N
-0.41335,-91.49982,304.29,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.14,1.25,N
-0.41797,-91.49303,336.86,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.88,2.31,N
-0.41855,-91.48933,325.78,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.05,4.49,N
-0.41914,-91.48563,344.94,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,297.65,4.49,N
-0.41738,-91.49673,312.38,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.2,2.31,N
-0.42141,-91.49366,322.5,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.22,2.31,N
-0.422,-91.48996,326.98,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.18,4.49,N
-0.42258,-91.48625,339.14,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,293.7,4.49,N
-0.42083,-91.49737,310.63,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,287.75,2.31,N
-0.42486,-91.49429,320.02,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,287.91,1.74,N
-0.42544,-91.49059,334.77,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.76,6.06,N
-0.42603,-91.48687,343.96,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,294.13,6.06,N
-0.42427,-91.49802,303.04,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.22,1.74,N
-0.42889,-91.4912,342.13,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.58,6.06,N
-0.42947,-91.48749,353.07,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,295.31,6.06,N
-0.4283,-91.49493,319.37,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,287.91,1.74,N
-0.43174,-91.49556,329.82,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.94,2.19,N
-0.43115,-91.49929,304.09,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.2,2.19,N
-0.39844,-91.50448,353.77,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,293.24,4.68,N
-0.40187,-91.50519,330.77,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,293.16,1.73,N
-0.4053,-91.50587,309.91,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.1,1.73,N
-0.40932,-91.50288,307.85,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.32,1.25,N
-0.39275,-91.50768,320.09,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.64,3.08,N
-0.3922,-91.51118,303.24,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.5,0.85,N
-0.39619,-91.50834,328.97,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.81,3.08,N
-0.39565,-91.51183,302.9,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,287.95,0.85,N
-0.39445,-91.5073,333.87,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.98,4.68,N
-0.3939,-91.51078,310.35,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.45,0.95,N
-0.39789,-91.50799,325.73,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,289.04,4.68,N
-0.39734,-91.51146,302.37,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,288.18,0.95,N
-0.40131,-91.50871,314.04,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.41,1.73,N
-0.40474,-91.50945,302.99,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.16,1.73,N
-0.40874,-91.50656,302.2,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.15,1.13,N
-0.41972,-91.48194,305.39,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.05,1.85,N
-0.42317,-91.48255,320.65,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.28,1.85,N
-0.42662,-91.48315,324.29,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,290.59,2.94,N
-0.43006,-91.48376,339.44,0.42,0.38,2024-03-17,722,N,VIIRS,n,2.0NRT,291.95,2.94,N
-0.43772,-91.49621,318.64,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.76,4.7,N
-0.43699,-91.50078,312.87,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.24,4.7,N
-0.4339,-91.4906,355.94,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,288.99,38.18,N
-0.39397,-91.5089,320.46,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.38,2.32,N
-0.4003,-91.4985,303.09,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,265.41,3.96,N
-0.40483,-91.4997,320.38,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,265.13,3.96,N
-0.4055,-91.49534,301.81,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.69,1.03,N
-0.39936,-91.50029,328.56,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.58,4.9,N
-0.40387,-91.50156,327.77,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.97,2.35,N
-0.40457,-91.49722,306.56,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.95,2.35,N
-0.4091,-91.49834,307.99,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.09,2.35,N
-0.40981,-91.49395,308.53,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.02,1.24,N
-0.41434,-91.49504,316.77,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.65,3.39,N
-0.45039,-91.47566,326.27,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.23,2.25,N
-0.44967,-91.48016,351.39,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.07,40.38,N
-0.44896,-91.48467,330.53,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,282.56,40.38,N
-0.44824,-91.4892,344.45,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.15,150.29,N
-0.44753,-91.49373,367.0,0.52,0.5,2024-03-18,703,N,VIIRS,h,2.0NRT,273.01,150.29,N
-0.4468,-91.49833,350.06,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.07,7.83,N
-0.44654,-91.47025,306.04,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.16,2.25,N
-0.3942,-91.50306,305.08,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.38,3.89,N
-0.39514,-91.50138,304.72,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,269.99,1.41,N
-0.39454,-91.50522,320.53,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.38,2.32,N
-0.41575,-91.48627,313.87,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.55,4.09,N
-0.41505,-91.49065,317.24,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.36,3.39,N
-0.41051,-91.48957,302.63,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,269.55,1.24,N
-0.45515,-91.50516,301.41,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.82,2.02,N
-0.45061,-91.50408,306.92,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.29,2.02,N
-0.44607,-91.50298,318.44,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.25,7.83,N
-0.44533,-91.50764,314.22,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,279.21,3.42,N
-0.4408,-91.50652,318.22,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.96,3.42,N
-0.44153,-91.50188,335.1,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,277.71,7.83,N
-0.43626,-91.50537,319.66,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,275.24,2.5,N
-0.44584,-91.47469,314.82,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.83,2.25,N
-0.44513,-91.47914,330.84,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.7,40.38,N
-0.44441,-91.48366,355.65,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,281.64,40.38,N
-0.44298,-91.4927,367.0,0.52,0.5,2024-03-18,703,N,VIIRS,h,2.0NRT,281.47,150.29,N
-0.44226,-91.49725,344.11,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.01,7.83,N
-0.44129,-91.47369,306.08,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,268.21,2.45,N
-0.44059,-91.47813,314.32,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.47,3.04,N
-0.39338,-91.51266,306.59,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.49,1.78,N
-0.39906,-91.50652,317.63,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,263.93,4.83,N
-0.39966,-91.50265,352.44,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,268.74,3.96,N
-0.40417,-91.50398,302.15,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,268.73,3.96,N
-0.39871,-91.50432,347.11,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.71,3.89,N
-0.40321,-91.50568,302.24,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.97,1.11,N
-0.43987,-91.48263,333.62,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,275.12,3.04,N
-0.393,-91.51047,307.54,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.13,1.67,N
-0.3936,-91.5068,314.85,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,264.19,3.89,N
-0.39811,-91.50806,299.1,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,261.92,3.89,N
-0.431,-91.50882,300.35,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,266.53,2.5,N
-0.45661,-91.49591,331.07,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,267.05,31.45,N
-0.45733,-91.49132,367.0,0.52,0.5,2024-03-18,703,N,VIIRS,h,2.0NRT,266.6,31.45,N
-0.45805,-91.48675,358.02,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,277.42,308.44,N
-0.45949,-91.47761,357.85,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,280.75,13.25,N
-0.4602,-91.47307,321.31,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.15,13.25,N
-0.45588,-91.50053,309.61,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.89,2.02,N
-0.46092,-91.46852,306.77,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.98,0.77,N
-0.4626,-91.48777,327.85,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.87,14.95,N
-0.46331,-91.48319,357.12,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,276.77,14.95,N
-0.46403,-91.47864,348.87,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.92,5.12,N
-0.46115,-91.49698,309.35,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.53,1.83,N
-0.46187,-91.49238,318.33,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.05,1.83,N
-0.46475,-91.47401,318.03,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.37,5.12,N
-0.46547,-91.46944,303.69,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,276.22,0.39,N
-0.46787,-91.48415,324.88,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.03,14.95,N
-0.46571,-91.49796,311.91,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,275.14,1.83,N
-0.46643,-91.49335,312.53,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.74,1.83,N
-0.46715,-91.48873,313.13,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.17,14.95,N
-0.46858,-91.47959,310.41,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,265.77,5.12,N
-0.4693,-91.47502,304.44,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.33,5.12,N
-0.47003,-91.47037,299.26,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,274.74,0.39,N
-0.47027,-91.49891,308.27,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,276.45,1.01,N
-0.47098,-91.49432,307.22,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.18,1.01,N
-0.47171,-91.48967,306.13,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.98,0.75,N
-0.47243,-91.48506,302.22,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.74,0.75,N
-0.47315,-91.48048,299.07,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,268.68,1.33,N
-0.47484,-91.49976,303.83,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,275.07,1.01,N
-0.47556,-91.49515,303.22,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.25,1.01,N
-0.43915,-91.48716,353.13,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,285.78,38.18,N
-0.43843,-91.49168,356.57,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,288.09,38.18,N
-0.43604,-91.4771,304.35,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.51,3.04,N
-0.43533,-91.48158,311.94,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.71,3.04,N
-0.4518,-91.4667,304.11,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.3,2.09,N
-0.45636,-91.4676,306.92,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,271.94,0.77,N
-0.45708,-91.46307,300.35,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,269.05,0.77,N
-0.46163,-91.46396,299.84,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,269.56,0.77,N
-0.46619,-91.46487,298.46,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,273.18,0.39,N
-0.45565,-91.47212,317.88,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.33,13.25,N
-0.45134,-91.49945,319.8,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.14,2.02,N
-0.45493,-91.47665,340.71,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,275.33,13.25,N
-0.45422,-91.48117,331.09,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,284.53,308.44,N
-0.45279,-91.49026,367.0,0.52,0.5,2024-03-18,703,N,VIIRS,h,2.0NRT,269.84,31.45,N
-0.45207,-91.49483,351.98,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,269.51,31.45,N
-0.45109,-91.47118,311.95,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.62,2.25,N
-0.43318,-91.49512,312.75,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,277.23,4.7,N
-0.43461,-91.48609,343.85,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,280.47,38.18,N
-0.41958,-91.49174,328.49,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,278.57,3.39,N
-0.42029,-91.48734,323.95,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,282.23,4.09,N
-0.41888,-91.49615,305.03,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,268.97,3.39,N
-0.42411,-91.49287,325.04,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,282.22,3.77,N
-0.42482,-91.48842,327.08,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,281.42,8.0,N
-0.4234,-91.49734,303.8,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,272.43,3.77,N
-0.42936,-91.48952,342.93,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,284.06,8.0,N
-0.4272,-91.50305,304.94,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,270.73,1.49,N
-0.42864,-91.49402,311.69,0.52,0.5,2024-03-18,703,N,VIIRS,n,2.0NRT,280.02,3.77,N
-0.47549,-91.46765,331.71,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,289.55,5.18,D
-0.4768,-91.4761,330.4,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,289.4,4.71,D
-0.47316,-91.4767,342.16,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,288.8,4.71,D
-0.47382,-91.48091,338.82,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,290.25,3.41,D
-0.47447,-91.48513,333.14,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,291.95,3.41,D
-0.47018,-91.48154,348.32,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,289.07,26.14,D
-0.47084,-91.48576,343.54,0.47,0.4,2024-03-18,1945,N,VIIRS,n,2.0NRT,291.9,26.14,D
-0.45564,-91.45182,316.87,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.44,3.28,N
-0.461,-91.45251,333.31,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.56,3.28,N
-0.46153,-91.44907,330.19,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.84,3.28,N
-0.46206,-91.44566,318.74,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.62,2.65,N
-0.46636,-91.45316,339.86,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,286.05,4.61,N
-0.46688,-91.44981,335.6,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,286.02,4.61,N
-0.4674,-91.44643,326.98,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.78,1.83,N
-0.46793,-91.44306,311.1,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.42,1.83,N
-0.47172,-91.4538,339.02,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.7,4.61,N
-0.47224,-91.45046,335.39,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.67,4.61,N
-0.47276,-91.44714,319.61,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.18,1.83,N
-0.47328,-91.44377,306.09,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.41,1.83,N
-0.47708,-91.45448,325.9,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.55,1.53,N
-0.4776,-91.45114,312.22,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.44,1.53,N
-0.47812,-91.44781,303.02,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.32,1.08,N
-0.48295,-91.45184,305.61,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.48,1.53,N
-0.48348,-91.4485,302.24,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.82,1.08,N
-0.48832,-91.45245,304.13,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.65,0.9,N
-0.48885,-91.4491,302.38,0.37,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.85,1.94,N
-0.43571,-91.47498,305.82,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.93,1.7,N
-0.4411,-91.47533,305.81,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.56,2.17,N
-0.44165,-91.47177,318.28,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.64,1.74,N
-0.44489,-91.48611,327.01,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,289.86,3.41,N
-0.44542,-91.48266,325.83,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.65,3.41,N
-0.44596,-91.47919,314.91,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,286.26,2.17,N
-0.4465,-91.47568,314.83,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.98,2.17,N
-0.44704,-91.47216,313.54,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.6,1.74,N
-0.44759,-91.46861,306.87,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,285.21,1.74,N
-0.44975,-91.48988,327.07,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,289.85,3.4,N
-0.45028,-91.48645,367.0,0.36,0.58,2024-03-20,805,N,VIIRS,h,2.0NRT,295.61,27.19,N
-0.45082,-91.48299,344.38,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,292.06,27.19,N
-0.45135,-91.47953,334.23,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.79,31.7,N
-0.45189,-91.47605,333.82,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.33,31.7,N
-0.45243,-91.47259,335.07,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.19,5.67,N
-0.45297,-91.4691,335.8,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,286.63,5.67,N
-0.44869,-91.49672,305.46,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.61,1.91,N
-0.44922,-91.49332,313.95,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,287.36,3.4,N
-0.45568,-91.48677,334.15,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,291.26,27.19,N
-0.45621,-91.48334,367.0,0.36,0.58,2024-03-20,805,N,VIIRS,h,2.0NRT,297.94,27.19,N
-0.45674,-91.47991,331.85,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,302.01,31.7,N
-0.45728,-91.47646,354.76,0.36,0.58,2024-03-20,805,N,VIIRS,n,2.0NRT,288.98,31.7,N
